#format table ## [Custom WaveView] saved 17:43:25 Mon Sep 28 2020
#logic 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 
 TIME 0x|0|v(sen_fout_col_p<0>)-0|v(sen_fout_col_n<0>) 0x|0|v(sen_fout_col_p<1>)-0|v(sen_fout_col_n<1>) 0x|0|v(sen_fout_col_p<2>)-0|v(sen_fout_col_n<2>) 0x|0|v(sen_fout_col_p<3>)-0|v(sen_fout_col_n<3>) 0x|0|v(sen_fout_col_p<4>)-0|v(sen_fout_col_n<4>) 0x|0|v(sen_fout_col_p<5>)-0|v(sen_fout_col_n<5>) 0x|0|v(sen_fout_col_p<6>)-0|v(sen_fout_col_n<6>) 0x|0|v(sen_fout_col_p<7>)-0|v(sen_fout_col_n<7>) 0x|0|v(sen_fout_row_p<0>)-0|v(sen_fout_row_n<0>) 0x|0|v(sen_fout_row_p<1>)-0|v(sen_fout_row_n<1>) 0x|0|v(sen_fout_row_p<2>)-0|v(sen_fout_row_n<2>) 0x|0|v(sen_fout_row_p<3>)-0|v(sen_fout_row_n<3>) 0x|0|v(sen_fout_row_p<4>)-0|v(sen_fout_row_n<4>) 0x|0|v(sen_fout_row_p<5>)-0|v(sen_fout_row_n<5>) 0x|0|v(sen_fout_row_p<6>)-0|v(sen_fout_row_n<6>) 0x|0|v(sen_fout_row_p<7>)-0|v(sen_fout_row_n<7>) 

* TIME       C0  C1  C2  C3  C4  C5  C6  C7  R0  R1  R2  R3  R4  R5  R6  R7
 3.70250E-04 800 801 870 801 7FF 7FE 7FF 7FE 804 808 80B 7CD 833 830 7EF 7F4 
 3.70500E-04 801 801 878 801 7FE 7FE 7FE 7FE 804 809 80E 7D6 81A 827 7ED 7F4 
 3.70750E-04 801 801 87E 801 7FE 7FE 7FE 7FE 804 80A 810 7DF 7FF 81D 7EA 7F4 
 3.71000E-04 801 801 885 801 7FE 7FE 7FE 7FE 804 80A 812 7E7 7E4 815 7E9 7F4 
 3.71250E-04 801 801 88B 801 7FE 7FE 7FE 7FE 803 80A 814 7EE 7CB 80D 7E8 7F5 
 3.71500E-04 801 800 890 800 7FE 7FF 7FE 7FF 803 80A 814 7F3 7B5 808 7E8 7F6 
 3.71750E-04 801 800 896 800 7FE 7FF 7FE 7FF 802 80A 815 7F8 79F 802 7E8 7F7 
 3.72000E-04 801 800 89B 800 7FE 7FF 7FE 7FF 802 809 815 7FD 78B 7FE 7E9 7F8 
 3.72250E-04 801 800 89F 7FF 7FE 800 7FE 7FF 801 808 813 7FD 783 7FE 7EB 7F9 
 3.72500E-04 801 7FF 8A3 7FF 7FE 800 7FE 800 800 807 811 7FC 77C 7FF 7EE 7FB 
 3.72750E-04 801 7FF 8A7 7FF 7FE 800 7FE 800 800 806 80F 7FC 774 7FF 7F0 7FC 
 3.73000E-04 800 7FF 8AB 7FF 7FE 800 7FE 800 7FF 805 80E 7FC 76D 800 7F3 7FE 
 3.73250E-04 800 7FF 8AF 7FE 7FE 801 7FF 800 7FE 804 80C 7FC 765 800 7F6 7FF 
 3.73500E-04 800 7FE 8B2 7FE 7FF 801 7FF 801 7FE 803 809 7FA 767 803 7F9 800 
 3.73750E-04 800 7FE 8B4 7FE 7FF 801 7FF 801 7FD 802 806 7F5 774 809 7FC 801 
 3.74000E-04 800 7FE 8B6 7FE 7FF 801 7FF 801 7FD 801 803 7F0 781 80E 800 802 
 3.74250E-04 7FF 7FE 8B8 7FE 7FF 801 800 801 7FC 800 800 7EA 78E 814 803 803 
 3.74500E-04 7FF 7FE 8BA 7FE 800 801 800 801 7FC 7FF 7FD 7E5 79B 81A 807 804 
 3.74750E-04 7FF 7FE 8BD 7FE 800 801 800 801 7FB 7FD 7FA 7E0 7A8 820 80A 805 
 3.75000E-04 7FF 7FE 8BF 7FE 800 801 800 801 7FB 7FC 7F6 7DB 7B5 826 80D 806 
 3.75250E-04 7FE 7FE 8C0 7FE 800 801 800 801 7FB 7FC 7F3 7D4 7CE 82D 810 807 
 3.75500E-04 7FE 7FE 8C1 7FE 801 801 801 801 7FB 7FB 7F1 7CD 7E8 834 813 807 
 3.75750E-04 7FE 7FE 8C1 7FE 801 801 801 801 7FB 7FA 7EE 7C7 804 83B 815 807 
 3.76000E-04 7FE 7FE 8C2 7FE 801 801 801 801 7FB 7FA 7EC 7C1 81F 841 817 807 
 3.76250E-04 7FE 7FE 8C2 7FE 801 801 801 801 7FC 7FA 7EA 7BC 83A 846 818 806 
 3.76500E-04 7FE 7FF 8C3 7FF 801 800 801 801 7FC 7FA 7EA 7B9 84F 849 818 805 
 3.76750E-04 7FE 7FF 8C3 7FF 801 800 801 800 7FD 7FB 7EA 7B7 864 84A 817 804 
 3.77000E-04 7FE 7FF 8C3 7FF 801 800 801 800 7FD 7FC 7EA 7B5 879 84C 816 803 
 3.77250E-04 7FE 7FF 8C3 800 801 800 801 800 7FE 7FC 7EB 7B6 887 84B 815 802 
 3.77500E-04 7FE 800 8C2 800 801 7FF 801 7FF 7FF 7FD 7ED 7BA 88C 847 812 801 
 3.77750E-04 7FE 800 8C2 800 801 7FF 801 7FF 7FF 7FE 7EF 7BE 890 842 80F 7FF 
 3.78000E-04 7FE 800 8C1 800 801 7FF 801 7FF 800 800 7F1 7C2 894 83D 80C 7FE 
 3.78250E-04 7FF 800 8C1 801 801 7FE 800 7FF 801 801 7F4 7C5 899 839 809 7FD 
 3.78500E-04 7FF 801 8C0 801 800 7FE 800 7FE 801 802 7F6 7C9 89D 834 806 7FB 
 3.78750E-04 7FF 801 8C0 801 800 7FE 800 7FE 802 803 7F8 7CE 89F 82F 803 7FA 
 3.79000E-04 7FF 801 8BE 801 800 7FE 800 7FE 802 804 7FB 7D6 890 825 800 7F9 
 3.79250E-04 7FF 801 8BD 801 800 7FE 800 7FE 803 805 7FF 7DF 881 81C 7FC 7F9 
 3.79500E-04 800 801 8BC 801 7FF 7FE 7FF 7FE 803 806 802 7E8 872 812 7F9 7F8 
 3.79750E-04 800 801 8BB 801 7FF 7FE 7FF 7FE 804 807 805 7F0 863 809 7F5 7F7 
 3.80000E-04 800 801 8BA 801 7FF 7FE 7FF 7FE 804 808 809 7F9 854 7FF 7F1 7F6 
 3.80250E-04 800 801 8B8 801 7FF 7FE 7FF 7FE 804 809 80C 803 83B 7F5 7EE 7F6 
 3.80500E-04 801 801 8B7 801 7FE 7FE 7FE 7FE 804 809 80F 80D 821 7EA 7EC 7F6 
 3.80750E-04 801 801 8B5 801 7FE 7FE 7FE 7FE 804 80A 811 816 806 7E0 7E9 7F6 
 3.81000E-04 801 801 8B3 801 7FE 7FE 7FE 7FE 804 80A 814 81F 7E9 7D7 7E7 7F6 
 3.81250E-04 801 801 8B1 801 7FE 7FE 7FE 7FE 804 80A 815 827 7CE 7CF 7E6 7F7 
 3.81500E-04 801 801 8AF 800 7FE 7FF 7FE 7FE 803 809 816 82E 7B5 7C8 7E6 7F8 
 3.81750E-04 801 800 8AB 800 7FE 7FF 7FE 7FF 803 809 816 833 79F 7C3 7E7 7F9 
 3.82000E-04 801 800 8A8 800 7FE 7FF 7FE 7FF 802 808 816 838 78B 7BE 7E8 7FA 
 3.82250E-04 801 800 8A3 7FF 7FE 800 7FE 7FF 801 807 815 83A 77C 7BC 7EA 7FC 
 3.82500E-04 801 7FF 89E 7FF 7FE 800 7FE 800 800 806 813 83B 773 7BC 7EC 7FD 
 3.82750E-04 801 7FF 898 7FF 7FE 800 7FE 800 800 805 811 83C 76A 7BC 7EF 7FE 
 3.83000E-04 801 7FF 892 7FE 7FE 800 7FE 800 7FF 804 80F 83C 760 7BC 7F2 800 
 3.83250E-04 800 7FF 88C 7FE 7FE 801 7FE 800 7FE 803 80D 83B 760 7BE 7F5 801 
 3.83500E-04 800 7FE 883 7FE 7FF 801 7FF 800 7FE 802 80A 837 769 7C2 7F8 802 
 3.83750E-04 800 7FE 87B 7FE 7FF 801 7FF 801 7FD 800 807 834 773 7C6 7FC 803 
 3.84000E-04 800 7FE 873 7FE 7FF 801 7FF 801 7FD 7FF 803 830 77C 7CB 7FF 804 
 3.84250E-04 800 7FE 86B 7FE 7FF 801 7FF 801 7FC 7FE 800 82C 785 7CF 803 805 
 3.84500E-04 7FF 7FE 862 7FE 7FF 801 800 801 7FC 7FD 7FD 829 78F 7D4 806 806 
 3.84750E-04 7FF 7FE 85A 7FD 800 802 800 801 7FB 7FC 7FA 825 798 7D8 80A 807 
 3.85000E-04 7FF 7FE 851 7FD 800 802 800 801 7FB 7FB 7F7 81F 7AC 7DE 80D 807 
 3.85250E-04 7FF 7FE 846 7FE 800 801 800 801 7FB 7FA 7F4 819 7C4 7E5 810 808 
 3.85500E-04 7FE 7FE 83C 7FE 801 801 801 801 7FB 7F9 7F1 813 7DE 7EC 813 808 
 3.85750E-04 7FE 7FE 832 7FE 801 801 801 801 7FB 7F9 7EF 80D 7F9 7F2 815 808 
 3.86000E-04 7FE 7FE 828 7FE 801 801 801 801 7FB 7F9 7EC 808 814 7F7 817 808 
 3.86250E-04 7FE 7FE 81E 7FE 801 801 801 801 7FC 7F9 7EB 805 82C 7FB 817 807 
 3.86500E-04 7FE 7FE 814 7FF 801 801 801 801 7FC 7F9 7EB 802 842 7FE 817 806 
 3.86750E-04 7FE 7FF 80A 7FF 801 800 801 800 7FD 7F9 7EA 800 858 800 817 805 
 3.87000E-04 7FE 7FF 800 7FF 801 800 801 800 7FD 7FA 7EA 7FE 86D 802 817 804 
 3.87250E-04 7FE 7FF 7F6 7FF 801 800 801 800 7FE 7FB 7EC 800 875 800 814 803 
 3.87500E-04 7FE 800 7ED 800 801 7FF 801 800 7FF 7FB 7ED 802 87E 7FD 812 802 
 3.87750E-04 7FE 800 7E3 800 801 7FF 801 7FF 7FF 7FC 7EF 805 887 7FA 80F 801 
 3.88000E-04 7FF 800 7DA 800 801 7FF 801 7FF 800 7FD 7F1 807 890 7F8 80D 7FF 
 3.88250E-04 7FF 800 7D0 801 801 7FF 800 7FF 801 7FE 7F2 809 899 7F5 80A 7FE 
 3.88500E-04 7FF 801 7C8 801 800 7FE 800 7FF 801 7FF 7F5 80F 890 7EE 807 7FD 
 3.88750E-04 7FF 801 7C0 801 800 7FE 800 7FE 802 800 7F8 816 884 7E7 804 7FD 
 3.89000E-04 7FF 801 7B8 801 800 7FE 800 7FE 802 801 7FB 81D 879 7DF 800 7FC 
 3.89250E-04 800 801 7B0 801 800 7FE 7FF 7FE 803 802 7FF 824 86D 7D8 7FD 7FB 
 3.89500E-04 800 801 7A8 801 7FF 7FE 7FF 7FE 803 803 802 82A 862 7D1 7F9 7FA 
 3.89750E-04 800 801 7A0 801 7FF 7FE 7FF 7FE 803 804 805 831 856 7C9 7F6 7F9 
 3.90000E-04 800 801 798 801 7FF 7FE 7FF 7FE 804 805 808 838 84A 7C2 7F2 7F8 
 3.90250E-04 800 801 791 801 7FF 7FE 7FF 7FE 804 805 80B 840 832 7B9 7EF 7F8 
 3.90500E-04 801 801 78A 801 7FE 7FE 7FE 7FE 804 806 80E 848 819 7B1 7ED 7F8 
 3.90750E-04 801 801 784 801 7FE 7FE 7FE 7FE 804 806 810 850 7FE 7A8 7EA 7F8 
 3.91000E-04 801 801 77E 801 7FE 7FE 7FE 7FE 804 806 812 857 7E4 7A2 7E9 7F9 
 3.91250E-04 801 801 778 801 7FE 7FE 7FE 7FE 804 806 814 85D 7CA 79B 7E8 7F9 
 3.91500E-04 801 800 772 800 7FE 7FF 7FE 7FF 803 805 814 860 7B5 799 7E8 7FB 
 3.91750E-04 801 800 76D 800 7FE 7FF 7FE 7FF 802 805 814 863 7A0 796 7E9 7FC 
 3.92000E-04 801 800 768 800 7FE 7FF 7FE 7FF 802 804 815 866 78B 794 7E9 7FD 
 3.92250E-04 801 800 763 7FF 7FE 800 7FE 7FF 801 803 813 864 781 796 7EB 7FE 
 3.92500E-04 801 7FF 75F 7FF 7FE 800 7FE 800 800 802 811 861 77B 79A 7EE 800 
 3.92750E-04 801 7FF 75B 7FF 7FE 800 7FE 800 800 800 80F 85E 776 79E 7F1 801 
 3.93000E-04 800 7FF 757 7FF 7FE 800 7FE 800 7FF 7FF 80D 85B 771 7A2 7F3 802 
 3.93250E-04 800 7FF 753 7FE 7FF 801 7FF 800 7FE 7FE 80B 857 76C 7A6 7F6 804 
 3.93500E-04 800 7FE 74E 7FE 7FF 801 7FF 801 7FE 7FD 809 854 767 7AA 7F9 805 
 3.93750E-04 800 7FE 74B 7FE 7FF 801 7FF 801 7FD 7FB 806 84D 76E 7B2 7FC 806 
 3.94000E-04 800 7FE 749 7FE 7FF 801 7FF 801 7FD 7FA 803 845 77D 7BB 800 807 
 3.94250E-04 7FF 7FE 746 7FE 7FF 801 800 801 7FC 7F9 800 83C 78B 7C5 803 808 
 3.94500E-04 7FF 7FE 744 7FE 800 801 800 801 7FC 7F8 7FD 834 79A 7CE 807 809 
 3.94750E-04 7FF 7FE 741 7FE 800 801 800 801 7FB 7F7 7F9 82B 7A8 7D8 80A 80A 
 3.95000E-04 7FF 7FE 73F 7FE 800 801 800 801 7FB 7F6 7F6 822 7B7 7E2 80E 80B 
 3.95250E-04 7FE 7FE 73D 7FE 800 801 801 801 7FB 7F5 7F3 818 7D0 7ED 811 80B 
 3.95500E-04 7FE 7FE 73C 7FE 801 801 801 801 7FB 7F4 7F0 80E 7EA 7F8 813 80B 
 3.95750E-04 7FE 7FE 73A 7FE 801 801 801 801 7FB 7F4 7EE 804 806 802 815 80B 
 3.96000E-04 7FE 7FE 739 7FE 801 801 801 801 7FB 7F4 7EC 7FB 820 80B 817 80A 
 3.96250E-04 7FE 7FE 739 7FE 801 801 801 801 7FC 7F4 7EB 7F3 83B 814 818 809 
 3.96500E-04 7FE 7FF 738 7FF 801 800 801 800 7FC 7F4 7EA 7ED 852 81A 818 808 
 3.96750E-04 7FE 7FF 738 7FF 801 800 801 800 7FD 7F5 7EA 7E8 865 81F 817 807 
 3.97000E-04 7FE 7FF 738 7FF 801 800 801 800 7FD 7F6 7EA 7E4 879 823 816 806 
 3.97250E-04 7FE 7FF 738 800 801 800 801 800 7FE 7F6 7EB 7DF 88C 828 815 804 
 3.97500E-04 7FE 800 739 800 801 7FF 801 7FF 7FF 7F8 7ED 7E0 891 826 812 803 
 3.97750E-04 7FE 800 73A 800 801 7FF 801 7FF 7FF 7F9 7EF 7E1 892 824 80F 802 
 3.98000E-04 7FE 800 73B 800 801 7FF 801 7FF 800 7FA 7F1 7E3 894 822 80C 800 
 3.98250E-04 7FF 800 73C 801 801 7FF 800 7FF 801 7FC 7F4 7E5 895 81F 809 7FF 
 3.98500E-04 7FF 801 73D 801 800 7FE 800 7FF 801 7FD 7F6 7E7 897 81D 806 7FD 
 3.98750E-04 7FF 801 73E 801 800 7FE 800 7FE 802 7FE 7F9 7E8 899 81B 803 7FC 
 3.99000E-04 7FF 801 73F 801 800 7FE 800 7FE 803 7FF 7FB 7EB 898 818 800 7FA 
 3.99250E-04 7FF 801 741 801 800 7FE 800 7FE 803 801 7FF 7F1 887 810 7FC 7F9 
 3.99500E-04 800 801 743 801 800 7FE 7FF 7FE 803 802 802 7F7 877 809 7F8 7F8 
 3.99750E-04 800 801 744 801 7FF 7FE 7FF 7FE 804 803 805 7FE 866 802 7F5 7F8 
 4.00000E-04 800 801 746 801 7FF 7FE 7FF 7FE 804 804 809 804 855 7FB 7F1 7F7 
 4.00250E-04 800 801 748 801 7FF 7FE 7FF 7FE 804 805 80C 80C 83D 7F3 7EE 7F6 
 4.00500E-04 801 801 74A 801 7FE 7FE 7FE 7FE 804 806 80F 813 822 7EA 7EB 7F6 
 4.00750E-04 801 801 74C 801 7FE 7FE 7FE 7FE 804 807 811 81B 807 7E3 7E9 7F6 
 4.01000E-04 801 801 74F 801 7FE 7FE 7FE 7FE 804 807 813 821 7EB 7DC 7E7 7F6 
 4.01250E-04 801 801 751 801 7FE 7FE 7FE 7FE 804 807 815 827 7D0 7D6 7E6 7F7 
 4.01500E-04 801 801 754 800 7FE 7FF 7FE 7FE 803 807 816 82C 7B6 7D1 7E6 7F8 
 4.01750E-04 801 800 757 800 7FE 7FF 7FE 7FF 803 806 816 82E 7A0 7CF 7E7 7F9 
 4.02000E-04 801 800 75A 800 7FE 7FF 7FE 7FF 802 806 816 830 78B 7CD 7E8 7FA 
 4.02250E-04 801 800 75F 7FF 7FE 800 7FE 7FF 801 804 815 82F 77E 7CF 7EA 7FC 
 4.02500E-04 801 7FF 764 7FF 7FE 800 7FE 800 800 803 813 82D 773 7D2 7EC 7FE 
 4.02750E-04 801 7FF 769 7FF 7FE 800 7FE 800 800 802 811 82B 767 7D4 7EF 7FF 
 4.03000E-04 801 7FF 76F 7FE 7FE 800 7FE 800 7FF 801 80F 826 762 7D9 7F1 801 
 4.03250E-04 800 7FF 776 7FE 7FE 801 7FF 800 7FE 800 80C 81F 767 7E1 7F5 802 
 4.03500E-04 800 7FE 77D 7FE 7FF 801 7FF 800 7FE 7FE 809 818 76B 7EA 7F9 803 
 4.03750E-04 800 7FE 785 7FE 7FF 801 7FF 801 7FD 7FD 806 810 770 7F2 7FC 805 
 4.04000E-04 800 7FE 78C 7FE 7FF 801 7FF 801 7FD 7FB 803 809 775 7FA 800 806 
 4.04250E-04 7FF 7FE 793 7FE 7FF 801 800 801 7FC 7FA 801 802 77A 802 803 807 
 4.04500E-04 7FF 7FE 79C 7FE 800 801 800 801 7FC 7F9 7FD 7F8 789 80D 807 808 
 4.04750E-04 7FF 7FE 7A5 7FE 800 801 800 801 7FB 7F8 7FA 7ED 79C 819 80A 809 
 4.05000E-04 7FF 7FE 7AE 7FE 800 802 800 801 7FB 7F7 7F7 7E3 7AF 824 80D 80A 
 4.05250E-04 7FF 7FE 7B7 7FE 800 801 800 801 7FB 7F6 7F4 7D7 7C7 830 810 80A 
 4.05500E-04 7FE 7FE 7C1 7FE 801 801 801 801 7FB 7F5 7F1 7CC 7E1 83B 813 80A 
 4.05750E-04 7FE 7FE 7CB 7FE 801 801 801 801 7FB 7F5 7EE 7C2 7FC 846 815 80A 
 4.06000E-04 7FE 7FE 7D4 7FE 801 801 801 801 7FB 7F5 7EC 7B8 816 850 817 809 
 4.06250E-04 7FE 7FE 7DE 7FE 801 801 801 801 7FC 7F5 7EB 7B1 82F 858 817 808 
 4.06500E-04 7FE 7FF 7E8 7FF 801 801 801 801 7FC 7F6 7EA 7A9 847 860 818 807 
 4.06750E-04 7FE 7FF 7F2 7FF 801 800 801 800 7FD 7F6 7EA 7A3 85C 866 817 806 
 4.07000E-04 7FE 7FF 7FC 7FF 801 800 801 800 7FD 7F7 7EB 7A0 86A 868 816 805 
 4.07250E-04 7FE 7FF 806 800 801 800 801 800 7FE 7F8 7EC 79E 878 86A 814 803 
 4.07500E-04 7FE 800 810 800 801 7FF 801 7FF 7FF 7FA 7ED 79B 886 86C 812 802 
 4.07750E-04 7FE 800 81A 800 801 7FF 801 7FF 7FF 7FB 7EE 799 894 86E 810 800 
 4.08000E-04 7FE 800 823 800 801 7FF 801 7FF 800 7FC 7F0 79C 891 86A 80D 7FF 
 4.08250E-04 7FF 800 82C 801 801 7FF 800 7FF 800 7FD 7F3 7A1 889 864 80A 7FE 
 4.08500E-04 7FF 800 834 801 800 7FF 800 7FF 801 7FF 7F6 7A6 881 85E 807 7FC 
 4.08750E-04 7FF 801 83D 801 800 7FE 800 7FF 801 800 7F9 7AA 879 859 803 7FB 
 4.09000E-04 7FF 801 846 801 800 7FE 800 7FE 802 801 7FC 7AF 870 853 800 7FA 
 4.09250E-04 7FF 801 84E 801 800 7FE 800 7FE 802 803 7FF 7B4 868 84D 7FD 7F9 
 4.09500E-04 800 801 857 801 7FF 7FE 7FF 7FE 803 804 801 7B9 860 847 7FA 7F7 
 4.09750E-04 800 801 860 801 7FF 7FE 7FF 7FE 803 805 804 7BE 858 842 7F6 7F6 
 4.10000E-04 800 801 869 801 7FF 7FE 7FF 7FE 804 807 807 7C2 850 83C 7F3 7F5 
 4.10250E-04 800 801 870 801 7FF 7FE 7FF 7FE 804 808 80A 7CB 838 832 7F0 7F4 
 4.10500E-04 801 801 877 801 7FE 7FE 7FE 7FE 804 809 80D 7D4 81E 828 7ED 7F4 
 4.10750E-04 801 801 87E 801 7FE 7FE 7FE 7FE 804 809 810 7DD 803 81F 7EB 7F4 
 4.11000E-04 801 801 884 801 7FE 7FE 7FE 7FE 804 80A 812 7E5 7E9 816 7E9 7F4 
 4.11250E-04 801 801 88B 801 7FE 7FE 7FE 7FE 804 80A 814 7ED 7CE 80E 7E8 7F5 
 4.11500E-04 801 801 890 800 7FE 7FF 7FE 7FE 803 80A 814 7F2 7B9 809 7E8 7F6 
 4.11750E-04 801 800 895 800 7FE 7FF 7FE 7FF 803 809 814 7F6 7A6 805 7E9 7F7 
 4.12000E-04 801 800 89A 800 7FE 7FF 7FE 7FF 802 809 814 7FA 792 801 7E9 7F8 
 4.12250E-04 801 800 89F 7FF 7FE 7FF 7FE 7FF 801 808 814 7FE 77F 7FC 7EA 7F9 
 4.12500E-04 801 7FF 8A4 7FF 7FE 800 7FE 7FF 801 808 813 800 774 7FB 7EC 7FA 
 4.12750E-04 801 7FF 8A7 7FF 7FE 800 7FE 800 800 807 810 7FE 772 7FD 7EF 7FC 
 4.13000E-04 801 7FF 8AA 7FF 7FE 800 7FE 800 7FF 805 80E 7FC 76F 7FF 7F2 7FD 
 4.13250E-04 800 7FF 8AE 7FE 7FE 801 7FF 800 7FF 804 80C 7FB 76D 802 7F5 7FE 
 4.13500E-04 800 7FE 8B1 7FE 7FF 801 7FF 800 7FE 803 809 7F9 76B 804 7F8 800 
 4.13750E-04 800 7FE 8B4 7FE 7FF 801 7FF 801 7FD 802 807 7F7 769 806 7FB 801 
 4.14000E-04 800 7FE 8B7 7FE 7FF 801 7FF 801 7FD 801 804 7F4 76C 809 7FE 802 
 4.14250E-04 800 7FE 8B9 7FE 7FF 801 7FF 801 7FC 800 801 7EF 77C 810 802 803 
 4.14500E-04 7FF 7FE 8BB 7FE 800 801 800 801 7FC 7FF 7FE 7E9 78C 816 806 804 
 4.14750E-04 7FF 7FE 8BD 7FE 800 801 800 801 7FB 7FE 7FA 7E3 79C 81D 809 805 
 4.15000E-04 7FF 7FE 8BF 7FE 800 801 800 801 7FB 7FC 7F7 7DD 7AC 823 80D 806 
 4.15250E-04 7FF 7FE 8C0 7FE 800 801 800 801 7FB 7FC 7F4 7D6 7C5 82B 810 807 
 4.15500E-04 7FE 7FE 8C1 7FE 801 801 801 801 7FB 7FB 7F1 7CF 7DE 832 813 807 
 4.15750E-04 7FE 7FE 8C2 7FE 801 801 801 801 7FB 7FA 7EF 7C9 7F9 839 815 807 
 4.16000E-04 7FE 7FE 8C2 7FE 801 801 801 801 7FB 7FA 7ED 7C3 813 83F 816 807 
 4.16250E-04 7FE 7FE 8C2 7FE 801 801 801 801 7FC 7FA 7EB 7BE 82C 844 817 806 
 4.16500E-04 7FE 7FF 8C3 7FF 801 800 801 801 7FC 7FA 7EA 7BA 846 848 818 805 
 4.16750E-04 7FE 7FF 8C3 7FF 801 800 801 800 7FD 7FB 7EA 7B9 857 848 817 804 
 4.17000E-04 7FE 7FF 8C3 7FF 801 800 801 800 7FD 7FC 7EB 7B9 868 848 815 803 
 4.17250E-04 7FE 7FF 8C3 800 801 800 801 800 7FE 7FC 7EC 7B8 879 849 814 802 
 4.17500E-04 7FE 800 8C3 800 801 7FF 801 800 7FF 7FD 7EC 7B8 88A 849 813 801 
 4.17750E-04 7FE 800 8C2 800 801 7FF 801 7FF 7FF 7FE 7EF 7BD 889 843 810 800 
 4.18000E-04 7FF 800 8C1 800 801 7FF 801 7FF 800 7FF 7F1 7C3 886 83C 80D 7FE 
 4.18250E-04 7FF 800 8C1 801 800 7FF 800 7FF 800 800 7F4 7C8 884 836 809 7FD 
 4.18500E-04 7FF 800 8C0 801 800 7FE 800 7FF 801 802 7F6 7CE 881 830 806 7FC 
 4.18750E-04 7FF 801 8BF 801 800 7FE 800 7FE 802 803 7F9 7D3 87F 829 803 7FB 
 4.19000E-04 7FF 801 8BE 801 800 7FE 800 7FE 802 804 7FC 7D9 87C 823 800 7FA 
 4.19250E-04 800 801 8BE 801 800 7FE 800 7FE 803 805 7FE 7DF 87A 81D 7FD 7F9 
 4.19500E-04 800 801 8BD 801 7FF 7FE 7FF 7FE 803 806 801 7E6 870 814 7F9 7F8 
 4.19750E-04 800 801 8BB 801 7FF 7FE 7FF 7FE 804 807 804 7EF 85D 80A 7F6 7F7 
 4.20000E-04 800 801 8BA 801 7FF 7FE 7FF 7FE 804 808 808 7F9 84A 800 7F2 7F6 
 4.20250E-04 800 801 8B9 801 7FF 7FE 7FF 7FE 804 808 80B 802 832 7F6 7EF 7F6 
 4.20500E-04 801 801 8B7 801 7FE 7FE 7FE 7FE 804 809 80E 80C 818 7EB 7EC 7F6 
 4.20750E-04 801 801 8B5 801 7FE 7FE 7FE 7FE 804 809 810 815 7FD 7E1 7EA 7F6 
 4.21000E-04 801 801 8B4 801 7FE 7FE 7FE 7FE 804 80A 813 81E 7E2 7D8 7E8 7F7 
 4.21250E-04 801 801 8B2 801 7FE 7FE 7FE 7FE 804 809 814 826 7C7 7D0 7E7 7F7 
 4.21500E-04 801 800 8B0 800 7FE 7FF 7FE 7FE 803 809 815 82C 7B0 7CB 7E7 7F8 
 4.21750E-04 801 800 8AE 800 7FE 7FF 7FE 7FF 802 808 815 831 799 7C5 7E8 7F9 
 4.22000E-04 801 800 8AC 800 7FE 7FF 7FE 7FF 802 808 815 834 788 7C2 7E9 7FB 
 4.22250E-04 801 800 8A9 7FF 7FE 7FF 7FE 7FF 801 806 813 833 782 7C4 7EB 7FC 
 4.22500E-04 801 7FF 8A7 7FF 7FE 800 7FE 7FF 801 805 811 832 77C 7C5 7EE 7FD 
 4.22750E-04 801 7FF 8A4 7FF 7FE 800 7FE 800 800 804 80F 831 777 7C7 7F0 7FF 
 4.23000E-04 801 7FF 8A2 7FF 7FE 800 7FE 800 7FF 803 80D 830 771 7C9 7F3 800 
 4.23250E-04 800 7FF 8A0 7FE 7FE 800 7FF 800 7FF 802 80B 82F 76B 7CA 7F6 802 
 4.23500E-04 800 7FE 89D 7FE 7FF 801 7FF 800 7FE 800 809 82E 765 7CC 7F8 803 
 4.23750E-04 800 7FE 89B 7FE 7FF 801 7FF 801 7FD 7FF 808 82D 760 7CE 7FB 804 
 4.24000E-04 800 7FE 898 7FE 7FF 801 7FF 801 7FD 7FE 805 828 76B 7D4 7FE 805 
 4.24250E-04 800 7FE 896 7FE 7FF 801 7FF 801 7FC 7FD 801 821 77A 7DC 802 806 
 4.24500E-04 7FF 7FE 893 7FE 800 801 800 801 7FC 7FB 7FE 81A 789 7E4 806 807 
 4.24750E-04 7FF 7FE 890 7FE 800 801 800 801 7FB 7FA 7FA 813 799 7EB 809 808 
 4.25000E-04 7FF 7FE 88E 7FE 800 801 800 801 7FB 7F9 7F7 80C 7A8 7F3 80D 809 
 4.25000E-04 7FF 7FE 88E 7FE 800 801 800 801 7FB 7F9 7F7 80C 7A8 7F3 80D 809 
